SERIAL_CODE,MACHINE_ID,OPERATER,DAY_TIME,STATUS
259756,TPP2,OPE02,2/27/2020 12:00:54,1
259755,TPP2,OPE02,2/27/2020 12:00:40,3
259754,TPP2,OPE02,2/27/2020 12:00:34,5
325409,TPP4,OPE04,2/27/2020 12:00:32,5
259753,TPP2,OPE02,2/27/2020 12:00:29,2
325408,TPP4,OPE04,2/27/2020 12:00:27,2
325407,TPP4,OPE04,2/27/2020 12:00:25,3
325406,TPP4,OPE04,2/27/2020 11:59:21,1
325405,TPP4,OPE04,2/27/2020 11:59:10,3
325404,TPP4,OPE04,2/27/2020 11:58:59,5
325403,TPP4,OPE04,2/27/2020 11:58:54,2
325402,TPP4,OPE04,2/27/2020 11:58:51,3
325401,TPP4,OPE04,2/27/2020 11:57:46,1
325400,TPP4,OPE04,2/27/2020 11:57:33,3
325399,TPP4,OPE04,2/27/2020 11:57:26,5
325398,TPP4,OPE04,2/27/2020 11:57:21,2
325397,TPP4,OPE04,2/27/2020 11:57:10,3
374118,TPP1,OPE01,2/27/2020 11:56:31,3
259752,TPP2,OPE02,2/27/2020 11:56:07,3
325396,TPP4,OPE04,2/27/2020 11:56:05,1
325395,TPP4,OPE04,2/27/2020 11:55:56,3
325394,TPP4,OPE04,2/27/2020 11:55:43,5
325393,TPP4,OPE04,2/27/2020 11:55:38,2
259751,TPP2,OPE02,2/27/2020 11:55:10,1
259750,TPP2,OPE02,2/27/2020 11:55:01,3
259749,TPP2,OPE02,2/27/2020 11:54:48,5
259748,TPP2,OPE02,2/27/2020 11:54:44,2
259747,TPP2,OPE02,2/27/2020 11:53:41,3
259746,TPP2,OPE02,2/27/2020 11:52:44,1
325392,TPP4,OPE04,2/27/2020 11:52:41,3
259745,TPP2,OPE02,2/27/2020 11:52:35,3
259744,TPP2,OPE02,2/27/2020 11:52:28,5
259743,TPP2,OPE02,2/27/2020 11:52:22,2
295211,TPP3,OPE03,2/27/2020 11:52:12,5
295210,TPP3,OPE03,2/27/2020 11:52:07,2
295209,TPP3,OPE03,2/27/2020 11:51:41,3
325391,TPP4,OPE04,2/27/2020 11:51:36,1
295208,TPP3,OPE03,2/27/2020 11:51:30,1
325390,TPP4,OPE04,2/27/2020 11:51:27,3
295207,TPP3,OPE03,2/27/2020 11:51:23,3
325389,TPP4,OPE04,2/27/2020 11:51:13,5
295206,TPP3,OPE03,2/27/2020 11:51:11,5
325388,TPP4,OPE04,2/27/2020 11:51:08,2
325387,TPP4,OPE04,2/27/2020 11:51:07,2
374117,TPP1,OPE01,2/27/2020 11:51:07,1
295205,TPP3,OPE03,2/27/2020 11:51:06,2
295204,TPP3,OPE03,2/27/2020 11:51:04,3
374116,TPP1,OPE01,2/27/2020 11:51:00,3
295203,TPP3,OPE03,2/27/2020 11:50:53,1
374115,TPP1,OPE01,2/27/2020 11:50:52,5
374114,TPP1,OPE01,2/27/2020 11:50:47,2
295202,TPP3,OPE03,2/27/2020 11:50:44,3
295201,TPP3,OPE03,2/27/2020 11:50:18,5
295200,TPP3,OPE03,2/27/2020 11:50:13,2
295199,TPP3,OPE03,2/27/2020 11:50:11,3
325386,TPP4,OPE04,2/27/2020 11:50:02,1
295198,TPP3,OPE03,2/27/2020 11:50:00,1
325385,TPP4,OPE04,2/27/2020 11:49:50,3
295197,TPP3,OPE03,2/27/2020 11:49:49,3
325384,TPP4,OPE04,2/27/2020 11:49:41,5
325383,TPP4,OPE04,2/27/2020 11:49:36,2
325382,TPP4,OPE04,2/27/2020 11:49:34,3
295196,TPP3,OPE03,2/27/2020 11:49:32,5
295195,TPP3,OPE03,2/27/2020 11:49:27,2
295194,TPP3,OPE03,2/27/2020 11:49:27,2
295193,TPP3,OPE03,2/27/2020 11:49:15,1
295192,TPP3,OPE03,2/27/2020 11:49:08,3
295191,TPP3,OPE03,2/27/2020 11:48:53,5
295190,TPP3,OPE03,2/27/2020 11:48:48,2
295189,TPP3,OPE03,2/27/2020 11:48:46,3
295188,TPP3,OPE03,2/27/2020 11:48:34,1
325381,TPP4,OPE04,2/27/2020 11:48:29,1
295187,TPP3,OPE03,2/27/2020 11:48:26,3
325380,TPP4,OPE04,2/27/2020 11:48:19,3
295186,TPP3,OPE03,2/27/2020 11:48:12,5
259742,TPP2,OPE02,2/27/2020 11:48:11,3
325379,TPP4,OPE04,2/27/2020 11:48:07,5
295185,TPP3,OPE03,2/27/2020 11:48:07,2
325378,TPP4,OPE04,2/27/2020 11:48:02,2
325377,TPP4,OPE04,2/27/2020 11:48:00,3
295184,TPP3,OPE03,2/27/2020 11:47:58,3
295183,TPP3,OPE03,2/27/2020 11:47:47,1
295182,TPP3,OPE03,2/27/2020 11:47:37,3
295181,TPP3,OPE03,2/27/2020 11:47:23,5
295180,TPP3,OPE03,2/27/2020 11:47:18,2
259741,TPP2,OPE02,2/27/2020 11:47:14,1
295179,TPP3,OPE03,2/27/2020 11:47:12,3
259740,TPP2,OPE02,2/27/2020 11:47:04,3
295178,TPP3,OPE03,2/27/2020 11:47:01,1
259739,TPP2,OPE02,2/27/2020 11:46:58,5
325376,TPP4,OPE04,2/27/2020 11:46:55,1
259738,TPP2,OPE02,2/27/2020 11:46:53,2
295177,TPP3,OPE03,2/27/2020 11:46:52,3
259737,TPP2,OPE02,2/27/2020 11:46:49,3
325375,TPP4,OPE04,2/27/2020 11:46:42,3
295176,TPP3,OPE03,2/27/2020 11:46:37,5
374113,TPP1,OPE01,2/27/2020 11:46:37,3
295175,TPP3,OPE03,2/27/2020 11:46:32,2
295174,TPP3,OPE03,2/27/2020 11:46:31,3
325374,TPP4,OPE04,2/27/2020 11:46:23,5
295173,TPP3,OPE03,2/27/2020 11:46:19,1
325373,TPP4,OPE04,2/27/2020 11:46:18,2
325372,TPP4,OPE04,2/27/2020 11:46:15,3
295172,TPP3,OPE03,2/27/2020 11:46:08,3
295171,TPP3,OPE03,2/27/2020 11:45:52,5
259736,TPP2,OPE02,2/27/2020 11:45:52,1
295170,TPP3,OPE03,2/27/2020 11:45:47,2
295169,TPP3,OPE03,2/27/2020 11:45:46,3
259735,TPP2,OPE02,2/27/2020 11:45:42,3
259734,TPP2,OPE02,2/27/2020 11:45:36,5
295168,TPP3,OPE03,2/27/2020 11:45:35,1
259733,TPP2,OPE02,2/27/2020 11:45:31,2
259732,TPP2,OPE02,2/27/2020 11:45:27,3
295167,TPP3,OPE03,2/27/2020 11:45:27,3
295166,TPP3,OPE03,2/27/2020 11:45:16,5
295165,TPP3,OPE03,2/27/2020 11:45:11,2
295164,TPP3,OPE03,2/27/2020 11:45:10,3
325371,TPP4,OPE04,2/27/2020 11:45:09,1
325370,TPP4,OPE04,2/27/2020 11:45:00,3
295163,TPP3,OPE03,2/27/2020 11:44:59,1
295162,TPP3,OPE03,2/27/2020 11:44:50,3
325369,TPP4,OPE04,2/27/2020 11:44:49,5
325368,TPP4,OPE04,2/27/2020 11:44:44,2
295161,TPP3,OPE03,2/27/2020 11:44:36,5
295160,TPP3,OPE03,2/27/2020 11:44:31,2
295159,TPP3,OPE03,2/27/2020 11:44:31,2
259731,TPP2,OPE02,2/27/2020 11:44:29,1
259730,TPP2,OPE02,2/27/2020 11:44:20,3
295158,TPP3,OPE03,2/27/2020 11:44:19,1
259729,TPP2,OPE02,2/27/2020 11:44:14,5
295157,TPP3,OPE03,2/27/2020 11:44:13,3
259728,TPP2,OPE02,2/27/2020 11:44:09,2
259727,TPP2,OPE02,2/27/2020 11:44:03,3
325367,TPP4,OPE04,2/27/2020 11:44:01,3
295156,TPP3,OPE03,2/27/2020 11:43:58,5
295155,TPP3,OPE03,2/27/2020 11:43:53,2
295154,TPP3,OPE03,2/27/2020 11:43:53,2
295153,TPP3,OPE03,2/27/2020 11:43:41,1
295151,TPP3,OPE03,2/27/2020 11:43:33,2
295152,TPP3,OPE03,2/27/2020 11:43:33,2
295150,TPP3,OPE03,2/27/2020 11:43:20,5
295149,TPP3,OPE03,2/27/2020 11:43:15,2
295148,TPP3,OPE03,2/27/2020 11:43:14,3
259726,TPP2,OPE02,2/27/2020 11:43:07,1
295147,TPP3,OPE03,2/27/2020 11:43:03,1
259725,TPP2,OPE02,2/27/2020 11:42:58,3
325366,TPP4,OPE04,2/27/2020 11:42:55,1
295146,TPP3,OPE03,2/27/2020 11:42:50,3
259724,TPP2,OPE02,2/27/2020 11:42:49,5
259723,TPP2,OPE02,2/27/2020 11:42:45,2
325365,TPP4,OPE04,2/27/2020 11:42:41,3
295145,TPP3,OPE03,2/27/2020 11:42:31,5
295144,TPP3,OPE03,2/27/2020 11:42:26,2
295143,TPP3,OPE03,2/27/2020 11:42:24,3
325364,TPP4,OPE04,2/27/2020 11:42:22,5
325363,TPP4,OPE04,2/27/2020 11:42:18,2
325362,TPP4,OPE04,2/27/2020 11:42:16,3
295142,TPP3,OPE03,2/27/2020 11:42:13,1
295141,TPP3,OPE03,2/27/2020 11:42:05,3
295140,TPP3,OPE03,2/27/2020 11:41:52,5
295139,TPP3,OPE03,2/27/2020 11:41:47,2
295138,TPP3,OPE03,2/27/2020 11:41:45,3
295137,TPP3,OPE03,2/27/2020 11:41:34,1
259722,TPP2,OPE02,2/27/2020 11:41:28,3
295136,TPP3,OPE03,2/27/2020 11:41:25,3
295135,TPP3,OPE03,2/27/2020 11:41:13,5
374112,TPP1,OPE01,2/27/2020 11:41:13,1
325361,TPP4,OPE04,2/27/2020 11:41:11,1
295134,TPP3,OPE03,2/27/2020 11:41:08,2
295133,TPP3,OPE03,2/27/2020 11:41:06,3
374111,TPP1,OPE01,2/27/2020 11:41:05,3
325360,TPP4,OPE04,2/27/2020 11:41:00,3
374110,TPP1,OPE01,2/27/2020 11:40:57,5
295132,TPP3,OPE03,2/27/2020 11:40:55,1
374109,TPP1,OPE01,2/27/2020 11:40:52,2
295131,TPP3,OPE03,2/27/2020 11:40:47,3
325359,TPP4,OPE04,2/27/2020 11:40:43,5
325358,TPP4,OPE04,2/27/2020 11:40:38,2
325357,TPP4,OPE04,2/27/2020 11:40:36,3
295130,TPP3,OPE03,2/27/2020 11:40:34,5
259721,TPP2,OPE02,2/27/2020 11:40:31,1
295129,TPP3,OPE03,2/27/2020 11:40:29,2
295128,TPP3,OPE03,2/27/2020 11:40:26,3
259720,TPP2,OPE02,2/27/2020 11:40:19,3
259719,TPP2,OPE02,2/27/2020 11:40:17,2
259718,TPP2,OPE02,2/27/2020 11:40:15,3
295127,TPP3,OPE03,2/27/2020 11:40:15,1
259717,TPP2,OPE02,2/27/2020 11:40:10,5
295126,TPP3,OPE03,2/27/2020 11:40:07,3
259716,TPP2,OPE02,2/27/2020 11:40:05,2
374108,TPP1,OPE01,2/27/2020 11:40:02,3
259715,TPP2,OPE02,2/27/2020 11:40:01,3
295125,TPP3,OPE03,2/27/2020 11:39:54,5
295124,TPP3,OPE03,2/27/2020 11:39:49,2
295123,TPP3,OPE03,2/27/2020 11:39:47,3
295122,TPP3,OPE03,2/27/2020 11:39:35,1
325356,TPP4,OPE04,2/27/2020 11:39:31,1
295121,TPP3,OPE03,2/27/2020 11:39:28,3
325355,TPP4,OPE04,2/27/2020 11:39:21,3
259714,TPP2,OPE02,2/27/2020 11:39:04,1
325354,TPP4,OPE04,2/27/2020 11:39:00,5
325353,TPP4,OPE04,2/27/2020 11:38:56,2
325352,TPP4,OPE04,2/27/2020 11:38:55,2
259713,TPP2,OPE02,2/27/2020 11:38:54,3
295120,TPP3,OPE03,2/27/2020 11:38:52,5
295119,TPP3,OPE03,2/27/2020 11:38:47,2
259712,TPP2,OPE02,2/27/2020 11:38:45,5
295118,TPP3,OPE03,2/27/2020 11:38:41,3
259711,TPP2,OPE02,2/27/2020 11:38:40,2
295117,TPP3,OPE03,2/27/2020 11:38:29,1
295116,TPP3,OPE03,2/27/2020 11:38:29,1
295115,TPP3,OPE03,2/27/2020 11:38:15,4
295114,TPP3,OPE03,2/27/2020 11:38:10,1
295113,TPP3,OPE03,2/27/2020 11:38:04,3
295112,TPP3,OPE03,2/27/2020 11:38:03,2
295111,TPP3,OPE03,2/27/2020 11:38:01,3
325351,TPP4,OPE04,2/27/2020 11:37:50,1
295110,TPP3,OPE03,2/27/2020 11:37:49,5
295109,TPP3,OPE03,2/27/2020 11:37:44,2
325350,TPP4,OPE04,2/27/2020 11:37:39,3
295108,TPP3,OPE03,2/27/2020 11:37:35,3
325349,TPP4,OPE04,2/27/2020 11:37:25,5
295107,TPP3,OPE03,2/27/2020 11:37:24,1
325348,TPP4,OPE04,2/27/2020 11:37:20,2
295106,TPP3,OPE03,2/27/2020 11:37:16,3
325347,TPP4,OPE04,2/27/2020 11:37:10,3
295105,TPP3,OPE03,2/27/2020 11:37:02,5
295104,TPP3,OPE03,2/27/2020 11:36:57,2
295103,TPP3,OPE03,2/27/2020 11:36:46,3
295102,TPP3,OPE03,2/27/2020 11:36:35,1
295101,TPP3,OPE03,2/27/2020 11:36:19,3
325346,TPP4,OPE04,2/27/2020 11:36:04,1
295100,TPP3,OPE03,2/27/2020 11:35:58,5
325345,TPP4,OPE04,2/27/2020 11:35:56,3
295099,TPP3,OPE03,2/27/2020 11:35:53,2
295098,TPP3,OPE03,2/27/2020 11:35:41,3
325344,TPP4,OPE04,2/27/2020 11:35:41,5
325343,TPP4,OPE04,2/27/2020 11:35:36,2
295097,TPP3,OPE03,2/27/2020 11:35:29,1
374107,TPP1,OPE01,2/27/2020 11:35:25,1
295096,TPP3,OPE03,2/27/2020 11:35:19,3
374106,TPP1,OPE01,2/27/2020 11:35:13,3
325342,TPP4,OPE04,2/27/2020 11:35:13,3
295095,TPP3,OPE03,2/27/2020 11:35:00,5
295094,TPP3,OPE03,2/27/2020 11:34:55,2
295093,TPP3,OPE03,2/27/2020 11:34:54,3
259710,TPP2,OPE02,2/27/2020 11:34:46,3
295092,TPP3,OPE03,2/27/2020 11:34:43,1
374105,TPP1,OPE01,2/27/2020 11:34:33,5
295091,TPP3,OPE03,2/27/2020 11:34:32,3
374104,TPP1,OPE01,2/27/2020 11:34:28,2
295090,TPP3,OPE03,2/27/2020 11:34:23,5
295089,TPP3,OPE03,2/27/2020 11:34:18,2
295088,TPP3,OPE03,2/27/2020 11:34:09,3
325341,TPP4,OPE04,2/27/2020 11:34:07,1
374103,TPP1,OPE01,2/27/2020 11:34:01,3
295087,TPP3,OPE03,2/27/2020 11:33:57,1
295086,TPP3,OPE03,2/27/2020 11:33:51,3
259709,TPP2,OPE02,2/27/2020 11:33:49,1
295085,TPP3,OPE03,2/27/2020 11:33:41,5
259708,TPP2,OPE02,2/27/2020 11:33:38,3
295084,TPP3,OPE03,2/27/2020 11:33:36,2
259707,TPP2,OPE02,2/27/2020 11:33:29,5
259706,TPP2,OPE02,2/27/2020 11:33:24,2
295083,TPP3,OPE03,2/27/2020 11:33:24,3
295082,TPP3,OPE03,2/27/2020 11:33:22,2
295081,TPP3,OPE03,2/27/2020 11:33:03,1
295080,TPP3,OPE03,2/27/2020 11:32:42,2
295079,TPP3,OPE03,2/27/2020 11:32:39,3
295078,TPP3,OPE03,2/27/2020 11:31:56,4
295077,TPP3,OPE03,2/27/2020 11:31:51,1
295076,TPP3,OPE03,2/27/2020 11:30:33,6
325340,TPP4,OPE04,2/27/2020 11:29:56,3
325339,TPP4,OPE04,2/27/2020 11:29:41,5
295075,TPP3,OPE03,2/27/2020 11:29:37,3
325338,TPP4,OPE04,2/27/2020 11:29:36,2
295074,TPP3,OPE03,2/27/2020 11:29:25,1
295073,TPP3,OPE03,2/27/2020 11:29:15,3
374102,TPP1,OPE01,2/27/2020 11:29:10,1
295072,TPP3,OPE03,2/27/2020 11:29:03,5
295071,TPP3,OPE03,2/27/2020 11:28:58,2
295070,TPP3,OPE03,2/27/2020 11:28:57,3
325337,TPP4,OPE04,2/27/2020 11:28:54,3
374101,TPP1,OPE01,2/27/2020 11:28:53,3
374100,TPP1,OPE01,2/27/2020 11:28:49,2
295069,TPP3,OPE03,2/27/2020 11:28:45,1
295068,TPP3,OPE03,2/27/2020 11:28:38,3
295067,TPP3,OPE03,2/27/2020 11:28:28,5
295066,TPP3,OPE03,2/27/2020 11:28:23,2
295065,TPP3,OPE03,2/27/2020 11:28:11,1
295064,TPP3,OPE03,2/27/2020 11:28:06,3
295063,TPP3,OPE03,2/27/2020 11:27:56,5
295062,TPP3,OPE03,2/27/2020 11:27:51,2
325336,TPP4,OPE04,2/27/2020 11:27:33,1
325335,TPP4,OPE04,2/27/2020 11:27:25,3
374099,TPP1,OPE01,2/27/2020 11:24:30,3
374098,TPP1,OPE01,2/27/2020 11:24:25,5
374097,TPP1,OPE01,2/27/2020 11:24:20,2
374096,TPP1,OPE01,2/27/2020 11:24:19,1
374095,TPP1,OPE01,2/27/2020 11:22:51,5
374094,TPP1,OPE01,2/27/2020 11:22:46,2
325334,TPP4,OPE04,2/27/2020 11:21:30,5
325333,TPP4,OPE04,2/27/2020 11:21:25,2
374093,TPP1,OPE01,2/27/2020 11:21:20,4
374092,TPP1,OPE01,2/27/2020 11:21:15,1
374091,TPP1,OPE01,2/27/2020 11:21:10,2
325332,TPP4,OPE04,2/27/2020 11:21:03,4
325331,TPP4,OPE04,2/27/2020 11:20:58,1
295061,TPP3,OPE03,2/27/2020 11:20:21,3
295060,TPP3,OPE03,2/27/2020 11:20:10,1
295059,TPP3,OPE03,2/27/2020 11:20:04,3
295058,TPP3,OPE03,2/27/2020 11:19:55,5
295057,TPP3,OPE03,2/27/2020 11:19:50,2
259705,TPP2,OPE02,2/27/2020 11:18:48,3
295056,TPP3,OPE03,2/27/2020 11:18:09,3
259704,TPP2,OPE02,2/27/2020 11:17:51,1
295055,TPP3,OPE03,2/27/2020 11:17:42,1
259703,TPP2,OPE02,2/27/2020 11:17:41,3
295054,TPP3,OPE03,2/27/2020 11:17:35,3
259702,TPP2,OPE02,2/27/2020 11:17:34,5
259701,TPP2,OPE02,2/27/2020 11:17:29,2
259700,TPP2,OPE02,2/27/2020 11:17:24,3
295053,TPP3,OPE03,2/27/2020 11:16:46,5
295052,TPP3,OPE03,2/27/2020 11:16:41,2
259699,TPP2,OPE02,2/27/2020 11:16:27,1
295051,TPP3,OPE03,2/27/2020 11:16:22,3
259698,TPP2,OPE02,2/27/2020 11:16:18,3
259697,TPP2,OPE02,2/27/2020 11:16:12,5
259696,TPP2,OPE02,2/27/2020 11:16:06,2
259695,TPP2,OPE02,2/27/2020 11:16:02,3
295050,TPP3,OPE03,2/27/2020 11:15:26,5
295049,TPP3,OPE03,2/27/2020 11:15:21,2
259694,TPP2,OPE02,2/27/2020 11:15:05,1
295048,TPP3,OPE03,2/27/2020 11:14:58,3
259693,TPP2,OPE02,2/27/2020 11:14:53,3
295047,TPP3,OPE03,2/27/2020 11:14:52,5
295046,TPP3,OPE03,2/27/2020 11:14:47,2
259692,TPP2,OPE02,2/27/2020 11:14:40,5
325330,TPP4,OPE04,2/27/2020 11:14:36,5
259691,TPP2,OPE02,2/27/2020 11:14:35,2
295045,TPP3,OPE03,2/27/2020 11:14:32,3
325329,TPP4,OPE04,2/27/2020 11:14:31,2
325328,TPP4,OPE04,2/27/2020 11:14:21,3
295044,TPP3,OPE03,2/27/2020 11:14:06,1
295043,TPP3,OPE03,2/27/2020 11:13:53,3
295042,TPP3,OPE03,2/27/2020 11:13:14,5
295041,TPP3,OPE03,2/27/2020 11:13:09,2
325327,TPP4,OPE04,2/27/2020 11:13:02,1
325326,TPP4,OPE04,2/27/2020 11:12:53,3
325325,TPP4,OPE04,2/27/2020 11:12:45,5
325324,TPP4,OPE04,2/27/2020 11:12:40,2
295040,TPP3,OPE03,2/27/2020 11:12:21,3
325323,TPP4,OPE04,2/27/2020 11:12:02,3
295039,TPP3,OPE03,2/27/2020 11:10:57,5
295038,TPP3,OPE03,2/27/2020 11:10:52,2
325322,TPP4,OPE04,2/27/2020 11:10:43,1
325321,TPP4,OPE04,2/27/2020 11:10:34,3
325320,TPP4,OPE04,2/27/2020 11:10:26,5
325319,TPP4,OPE04,2/27/2020 11:10:21,2
325318,TPP4,OPE04,2/27/2020 11:10:06,3
325317,TPP4,OPE04,2/27/2020 11:08:47,1
325316,TPP4,OPE04,2/27/2020 11:08:26,3
325315,TPP4,OPE04,2/27/2020 11:08:17,5
325314,TPP4,OPE04,2/27/2020 11:08:12,2
295037,TPP3,OPE03,2/27/2020 11:08:03,3
295036,TPP3,OPE03,2/27/2020 11:08:01,5
295035,TPP3,OPE03,2/27/2020 11:07:56,2
325313,TPP4,OPE04,2/27/2020 11:07:35,3
295034,TPP3,OPE03,2/27/2020 11:07:34,3
295033,TPP3,OPE03,2/27/2020 11:06:45,1
295032,TPP3,OPE03,2/27/2020 11:06:38,3
295031,TPP3,OPE03,2/27/2020 11:06:31,5
295030,TPP3,OPE03,2/27/2020 11:06:26,2
325312,TPP4,OPE04,2/27/2020 11:06:16,1
295029,TPP3,OPE03,2/27/2020 11:06:11,3
325311,TPP4,OPE04,2/27/2020 11:06:06,3
325310,TPP4,OPE04,2/27/2020 11:05:55,5
325309,TPP4,OPE04,2/27/2020 11:05:50,2
295028,TPP3,OPE03,2/27/2020 11:05:22,1
295027,TPP3,OPE03,2/27/2020 11:05:16,3
295026,TPP3,OPE03,2/27/2020 11:05:10,5
295025,TPP3,OPE03,2/27/2020 11:05:05,2
295024,TPP3,OPE03,2/27/2020 11:04:10,3
325308,TPP4,OPE04,2/27/2020 11:04:00,3
295023,TPP3,OPE03,2/27/2020 11:03:22,1
295022,TPP3,OPE03,2/27/2020 11:03:14,3
295021,TPP3,OPE03,2/27/2020 11:03:08,5
295020,TPP3,OPE03,2/27/2020 11:03:03,2
295019,TPP3,OPE03,2/27/2020 11:02:59,3
325307,TPP4,OPE04,2/27/2020 11:02:41,1
325306,TPP4,OPE04,2/27/2020 11:02:32,3
259690,TPP2,OPE02,2/27/2020 11:02:24,3
325305,TPP4,OPE04,2/27/2020 11:02:23,5
325304,TPP4,OPE04,2/27/2020 11:02:18,2
295018,TPP3,OPE03,2/27/2020 11:02:11,1
295017,TPP3,OPE03,2/27/2020 11:02:04,3
295016,TPP3,OPE03,2/27/2020 11:01:52,5
295015,TPP3,OPE03,2/27/2020 11:01:47,2
374090,TPP1,OPE01,2/27/2020 11:01:46,3
374089,TPP1,OPE01,2/27/2020 11:01:45,5
374088,TPP1,OPE01,2/27/2020 11:01:40,2
374087,TPP1,OPE01,2/27/2020 11:01:29,3
325303,TPP4,OPE04,2/27/2020 11:01:26,3
259689,TPP2,OPE02,2/27/2020 11:01:26,1
295014,TPP3,OPE03,2/27/2020 11:01:21,3
259688,TPP2,OPE02,2/27/2020 11:01:16,3
259687,TPP2,OPE02,2/27/2020 11:01:02,5
259686,TPP2,OPE02,2/27/2020 11:00:57,2
259685,TPP2,OPE02,2/27/2020 11:00:52,3
295013,TPP3,OPE03,2/27/2020 11:00:33,1
295012,TPP3,OPE03,2/27/2020 11:00:21,3
325302,TPP4,OPE04,2/27/2020 11:00:07,1
259684,TPP2,OPE02,2/27/2020 10:59:55,1
325301,TPP4,OPE04,2/27/2020 10:59:53,3
325300,TPP4,OPE04,2/27/2020 10:59:44,5
259683,TPP2,OPE02,2/27/2020 10:59:43,3
325299,TPP4,OPE04,2/27/2020 10:59:40,2
259682,TPP2,OPE02,2/27/2020 10:59:33,5
259681,TPP2,OPE02,2/27/2020 10:59:28,2
325298,TPP4,OPE04,2/27/2020 10:58:48,3
259680,TPP2,OPE02,2/27/2020 10:58:28,3
374086,TPP1,OPE01,2/27/2020 10:58:20,1
374085,TPP1,OPE01,2/27/2020 10:58:12,3
374084,TPP1,OPE01,2/27/2020 10:57:59,5
374083,TPP1,OPE01,2/27/2020 10:57:54,2
374082,TPP1,OPE01,2/27/2020 10:57:38,3
259679,TPP2,OPE02,2/27/2020 10:57:31,1
325297,TPP4,OPE04,2/27/2020 10:57:29,1
259678,TPP2,OPE02,2/27/2020 10:57:22,3
325296,TPP4,OPE04,2/27/2020 10:57:21,3
325295,TPP4,OPE04,2/27/2020 10:57:13,5
259677,TPP2,OPE02,2/27/2020 10:57:12,5
325294,TPP4,OPE04,2/27/2020 10:57:08,2
259676,TPP2,OPE02,2/27/2020 10:57:07,2
259675,TPP2,OPE02,2/27/2020 10:57:02,3
325293,TPP4,OPE04,2/27/2020 10:56:57,3
259674,TPP2,OPE02,2/27/2020 10:56:06,1
259673,TPP2,OPE02,2/27/2020 10:55:55,3
259672,TPP2,OPE02,2/27/2020 10:55:47,5
259671,TPP2,OPE02,2/27/2020 10:55:42,2
325292,TPP4,OPE04,2/27/2020 10:55:38,1
325291,TPP4,OPE04,2/27/2020 10:55:29,3
325290,TPP4,OPE04,2/27/2020 10:55:18,5
325289,TPP4,OPE04,2/27/2020 10:55:13,2
259670,TPP2,OPE02,2/27/2020 10:54:44,3
374081,TPP1,OPE01,2/27/2020 10:54:29,1
374080,TPP1,OPE01,2/27/2020 10:54:21,3
374079,TPP1,OPE01,2/27/2020 10:54:16,5
325288,TPP4,OPE04,2/27/2020 10:54:13,3
374078,TPP1,OPE01,2/27/2020 10:54:11,2
374077,TPP1,OPE01,2/27/2020 10:53:59,3
259669,TPP2,OPE02,2/27/2020 10:53:47,1
259668,TPP2,OPE02,2/27/2020 10:53:37,3
259667,TPP2,OPE02,2/27/2020 10:53:23,5
259666,TPP2,OPE02,2/27/2020 10:53:18,2
259665,TPP2,OPE02,2/27/2020 10:53:13,3
325287,TPP4,OPE04,2/27/2020 10:52:54,1
325286,TPP4,OPE04,2/27/2020 10:52:44,3
325285,TPP4,OPE04,2/27/2020 10:52:33,5
325284,TPP4,OPE04,2/27/2020 10:52:28,2
259664,TPP2,OPE02,2/27/2020 10:52:16,1
259663,TPP2,OPE02,2/27/2020 10:52:06,3
325283,TPP4,OPE04,2/27/2020 10:52:00,3
259662,TPP2,OPE02,2/27/2020 10:51:57,5
259661,TPP2,OPE02,2/27/2020 10:51:52,2
374076,TPP1,OPE01,2/27/2020 10:50:51,1
374075,TPP1,OPE01,2/27/2020 10:50:42,3
325282,TPP4,OPE04,2/27/2020 10:50:41,1
374074,TPP1,OPE01,2/27/2020 10:50:30,5
325281,TPP4,OPE04,2/27/2020 10:50:28,3
259660,TPP2,OPE02,2/27/2020 10:50:25,3
374073,TPP1,OPE01,2/27/2020 10:50:25,2
325280,TPP4,OPE04,2/27/2020 10:50:16,5
374072,TPP1,OPE01,2/27/2020 10:50:13,3
325279,TPP4,OPE04,2/27/2020 10:50:11,2
325278,TPP4,OPE04,2/27/2020 10:49:56,3
259659,TPP2,OPE02,2/27/2020 10:49:28,1
259658,TPP2,OPE02,2/27/2020 10:49:14,3
259657,TPP2,OPE02,2/27/2020 10:49:02,5
259656,TPP2,OPE02,2/27/2020 10:48:57,2
259655,TPP2,OPE02,2/27/2020 10:48:52,3
325277,TPP4,OPE04,2/27/2020 10:48:37,1
325276,TPP4,OPE04,2/27/2020 10:48:24,3
325275,TPP4,OPE04,2/27/2020 10:48:23,2
325274,TPP4,OPE04,2/27/2020 10:48:22,3
325273,TPP4,OPE04,2/27/2020 10:48:06,5
325272,TPP4,OPE04,2/27/2020 10:48:01,2
259654,TPP2,OPE02,2/27/2020 10:47:56,1
295011,TPP3,OPE03,2/27/2020 10:47:46,5
259653,TPP2,OPE02,2/27/2020 10:47:45,3
295010,TPP3,OPE03,2/27/2020 10:47:40,2
259652,TPP2,OPE02,2/27/2020 10:47:35,5
259651,TPP2,OPE02,2/27/2020 10:47:30,2
259650,TPP2,OPE02,2/27/2020 10:46:35,3
295009,TPP3,OPE03,2/27/2020 10:46:35,3
374071,TPP1,OPE01,2/27/2020 10:46:27,1
325271,TPP4,OPE04,2/27/2020 10:46:25,3
374070,TPP1,OPE01,2/27/2020 10:46:18,3
